age,gender,income,purchase_frequency,purchase_amount,product_category,satisfaction_score,Cluster
34,Female,5512,1,2129,Electronics,6,2
35,Male,15493,1,4669,Health,6,2
35,Male,22866,2,7869,Clothing,5,1
32,Female,13815,2,5367,Electronics,4,2
29,Female,37458,0,10952,Electronics,7,3
32,Female,45046,0,16697,Electronics,4,0
29,Female,25453,2,9462,Health,5,1
27,Female,40772,2,15348,Clothing,5,0
34,Male,21697,2,8817,Beauty,5,1
33,Female,6427,1,1776,Food,5,2
28,Male,44147,2,17212,Food,4,0
37,Female,16405,1,7371,Electronics,3,1
21,Female,48996,0,18616,Beauty,5,0
34,Male,34263,1,14309,Books,6,3
28,Male,18173,2,6896,Books,6,1
33,Female,35103,1,14725,Electronics,5,3
25,Female,40712,1,13050,Electronics,4,0
30,Female,46568,2,16509,Food,6,0
26,Male,25702,2,5466,Books,4,1
35,Male,34838,2,13267,Electronics,6,3
34,Male,5750,2,2334,Home,5,2
30,Male,26381,2,12788,Clothing,4,1
24,Female,34736,2,12816,Electronics,5,3
31,Female,35989,0,10963,Electronics,5,3
41,Male,23242,0,7977,Clothing,4,1
30,Male,47913,2,18668,Electronics,4,0
30,Male,32733,0,14475,Food,5,3
31,Female,27215,2,7103,Electronics,5,1
33,Male,6108,2,2530,Electronics,4,2
30,Female,44891,1,14973,Home,4,0
23,Male,33494,0,12511,Beauty,6,3
25,Male,24436,1,9473,Books,4,1
32,Male,24980,0,8325,Food,4,1
38,Male,15679,1,4878,Books,4,2
21,Male,6483,1,2442,Clothing,5,2
30,Female,23035,2,7641,Food,5,1
28,Male,38119,2,14193,Food,7,3
31,Female,44278,1,17171,Health,6,0
28,Male,25004,0,10344,Home,5,1
30,Female,45735,1,12937,Food,5,0
36,Female,31355,1,9132,Clothing,5,3
28,Male,41668,0,12746,Electronics,5,0
32,Female,37057,0,11731,Food,4,3
29,Female,21836,1,8181,Electronics,4,1
31,Female,47462,2,16558,Health,6,0
23,Female,19346,2,6052,Electronics,6,1
30,Female,42813,1,11792,Clothing,6,0
30,Female,42728,1,14350,Health,6,0
29,Female,14682,2,5200,Food,3,2
36,Male,34805,1,10933,Health,6,3
29,Male,35779,2,12999,Electronics,5,3
37,Female,46850,0,18435,Food,4,0
36,Male,28664,1,11603,Electronics,4,3
35,Male,36107,2,12803,Food,4,3
25,Male,29296,1,14062,Beauty,5,3
39,Male,38322,2,10956,Food,5,3
28,Male,48740,2,18334,Food,6,0
30,Female,41551,2,12244,Electronics,3,0
28,Female,14242,2,4918,Books,6,2
28,Male,11886,0,4445,Electronics,5,2
29,Female,44413,0,18030,Clothing,5,0
23,Male,33437,2,10086,Food,6,3
37,Female,32118,1,12263,Electronics,4,3
27,Male,22052,2,7403,Books,4,1
34,Female,42461,2,17476,Food,4,0
36,Male,38395,1,15317,Electronics,4,3
33,Male,38875,2,13664,Food,4,0
38,Male,29602,2,12117,Food,5,3
24,Female,47715,1,19097,Books,4,0
28,Male,6208,1,2204,Food,5,2
29,Male,37222,2,13047,Electronics,5,3
29,Female,32132,0,13094,Food,4,3
31,Female,23823,2,7692,Books,4,1
30,Female,26365,2,11152,Books,5,1
29,Female,37169,1,14618,Health,4,3
24,Male,44927,1,14573,Electronics,5,0
31,Male,32151,1,12358,Clothing,6,3
27,Male,46654,1,17219,Electronics,3,0
25,Male,22841,2,6244,Electronics,4,1
31,Female,26593,1,10498,Clothing,6,1
29,Male,45105,1,14368,Electronics,4,0
32,Female,32011,2,11905,Books,4,3
25,Female,31024,1,11460,Food,3,3
32,Female,27874,2,8548,Food,5,3
27,Male,35640,1,14720,Electronics,4,3
32,Female,40497,1,15077,Electronics,5,0
36,Female,11574,0,3105,Clothing,4,2
33,Male,18370,2,6910,Electronics,4,1
32,Female,24991,2,6456,Electronics,5,1
35,Female,12209,2,4019,Clothing,5,2
30,Female,45222,0,16592,Electronics,5,0
27,Male,46513,2,17207,Food,5,0
25,Female,6209,2,1778,Books,4,2
31,Male,48743,0,16244,Books,4,0
35,Female,37365,1,14121,Clothing,4,3
20,Female,31477,2,8511,Books,6,3
35,Male,31923,2,11432,Home,7,3
34,Male,29499,1,9424,Books,4,3
32,Female,40207,2,12918,Electronics,5,0
32,Male,6226,2,2718,Clothing,6,2
33,Female,24287,1,10684,Clothing,6,1
36,Male,46418,1,18423,Books,5,0
30,Female,11605,2,4332,Clothing,6,2
31,Female,23425,0,10011,Clothing,6,1
23,Female,29567,2,8821,Clothing,5,3
40,Female,8004,1,3109,Health,4,2
28,Female,20317,0,7753,Electronics,5,1
26,Male,17733,1,7435,Books,5,1
29,Female,43382,1,18877,Electronics,4,0
35,Female,19516,2,7238,Books,5,1
36,Female,33674,2,9123,Clothing,6,3
31,Male,24590,2,8772,Food,4,1
31,Male,9201,0,3660,Health,4,2
28,Male,49439,2,19912,Food,5,0
29,Male,27058,2,9600,Health,6,1
23,Female,48480,2,11429,Electronics,7,0
29,Female,28158,1,12720,Electronics,4,3
33,Female,14620,2,5606,Clothing,5,2
35,Male,30466,0,13351,Books,7,3
28,Female,16869,0,5771,Electronics,4,1
28,Male,24890,2,7191,Books,5,1
25,Male,25339,2,8338,Food,5,1
34,Female,10438,2,3760,Food,7,2
32,Male,38362,2,11829,Books,5,3
29,Female,17883,1,6481,Electronics,6,1
32,Female,21557,2,8350,Books,5,1
30,Male,32593,0,9398,Electronics,2,3
26,Male,12201,2,4492,Clothing,6,2
31,Male,14131,1,4634,Clothing,5,2
32,Female,46192,2,12039,Food,5,0
29,Female,9254,2,2927,Books,3,2
30,Female,12266,2,4858,Clothing,6,2
31,Female,16184,2,5110,Beauty,5,2
26,Male,28863,2,10078,Books,6,3
32,Male,31921,0,9899,Electronics,5,3
31,Female,35164,2,12194,Food,7,3
35,Male,28478,1,9850,Electronics,5,3
29,Female,25282,1,9188,Electronics,5,1
30,Male,24680,0,8779,Home,5,1
33,Male,24199,0,8419,Electronics,3,1
24,Male,43144,2,18161,Food,5,0
21,Male,23400,1,8985,Clothing,4,1
35,Male,5103,0,2036,Food,3,2
33,Female,16978,2,5423,Books,5,1
25,Female,33317,1,9232,Home,6,3
22,Female,11688,0,3898,Beauty,6,2
26,Male,36510,2,11187,Books,6,3
27,Female,5990,1,1789,Electronics,5,2
27,Female,7232,1,2757,Books,3,2
27,Female,19906,2,5899,Electronics,5,1
27,Male,43405,2,12168,Books,5,0
24,Male,7838,2,2786,Health,7,2
29,Female,32002,0,12509,Electronics,4,3
31,Male,22961,1,9692,Clothing,5,1
29,Male,24057,2,8694,Clothing,4,1
38,Male,38476,2,12605,Books,4,3
31,Female,41684,0,14324,Electronics,7,0
33,Male,12813,0,5754,Clothing,4,2
18,Male,23038,2,9422,Food,6,1
32,Male,30010,2,10576,Electronics,6,3
28,Female,27726,0,9860,Electronics,6,3
32,Female,18084,0,7316,Clothing,5,1
31,Male,49466,2,22129,Electronics,4,0
26,Male,49644,2,14872,Home,6,0
32,Male,33708,1,11110,Clothing,5,3
32,Female,7330,2,2787,Books,5,2
28,Male,33258,1,11342,Food,6,3
33,Male,38096,2,11660,Books,5,3
26,Male,37057,2,12732,Health,5,3
34,Male,5737,2,1843,Electronics,5,2
28,Male,9863,0,3685,Books,4,2
31,Female,7600,2,3247,Food,4,2
27,Male,14509,0,5361,Clothing,4,2
41,Male,21320,1,7203,Books,4,1
26,Female,18879,2,5241,Clothing,4,1
28,Male,16727,0,5739,Books,5,1
21,Female,16898,2,6271,Home,4,1
29,Female,25485,0,6744,Books,4,1
26,Male,12338,2,4575,Clothing,6,2
31,Male,23227,2,9175,Electronics,4,1
34,Male,18351,2,7796,Health,6,1
27,Male,30787,2,9955,Clothing,5,3
32,Female,17616,0,6279,Clothing,6,1
26,Female,42283,2,12105,Beauty,5,0
30,Male,47675,0,19832,Clothing,5,0
24,Female,33324,2,12019,Clothing,4,3
30,Female,33612,2,13030,Books,7,3
27,Female,48218,2,17412,Food,6,0
37,Male,15312,1,4340,Books,5,2
25,Male,19997,2,7761,Electronics,5,1
35,Male,20119,1,6770,Electronics,3,1
20,Male,30956,1,10265,Food,4,3
26,Male,8585,1,3479,Health,7,2
34,Male,36441,2,12966,Food,5,3
36,Male,49899,2,16701,Electronics,6,0
31,Male,24564,2,10329,Food,3,1
24,Male,34828,1,12527,Food,6,3
30,Male,44937,2,12969,Books,6,0
35,Female,18773,1,6168,Health,5,1
25,Male,31709,2,12993,Electronics,3,3
23,Female,23820,1,10488,Food,3,1
38,Male,6134,2,2365,Health,6,2
31,Female,35272,1,10784,Books,6,3
25,Male,22225,0,9299,Clothing,5,1
36,Female,48138,0,19440,Electronics,5,0
37,Female,9094,2,3461,Beauty,7,2
32,Female,46816,2,18036,Books,6,0
27,Female,41520,2,11402,Clothing,3,0
31,Female,22303,2,7829,Electronics,5,1
29,Female,32280,1,12323,Electronics,3,3
34,Male,48331,2,14244,Clothing,6,0
34,Female,18462,1,7168,Home,5,1
30,Male,9383,1,3217,Electronics,4,2
25,Male,27112,0,9204,Electronics,6,1
26,Male,46056,2,18234,Electronics,2,0
38,Male,14466,0,5622,Electronics,5,2
28,Female,39947,0,10919,Home,5,0
33,Male,49287,2,19873,Books,5,0
34,Male,28136,2,7633,Home,6,3
30,Female,42247,2,15097,Clothing,5,0
29,Male,12732,1,4543,Clothing,6,2
30,Female,6313,2,1997,Food,6,2
34,Female,22089,2,6635,Beauty,3,1
35,Female,43926,2,14079,Clothing,5,0
22,Male,13684,2,4599,Books,5,2
31,Male,45436,2,13901,Electronics,7,0
37,Male,18426,1,5526,Electronics,4,1
36,Female,32410,2,12524,Clothing,5,3
18,Male,20999,2,7511,Clothing,6,1
27,Male,39159,2,13288,Books,6,0
31,Female,49264,2,15189,Books,5,0
21,Female,20964,2,7246,Health,4,1
18,Female,25102,2,7410,Electronics,6,1
18,Male,24463,2,8348,Electronics,4,1
27,Male,15349,2,6023,Food,4,2
36,Female,39280,1,11674,Beauty,5,0
24,Female,28663,1,9263,Electronics,5,3
26,Male,33352,2,12365,Health,7,3
32,Female,25102,0,10252,Books,6,1
36,Female,19691,2,3975,Clothing,5,1
29,Female,33094,0,12646,Food,6,3
29,Female,16449,2,6202,Books,6,1
35,Female,33759,2,11281,Beauty,4,3
24,Male,28221,1,9555,Home,5,3
37,Female,40331,0,11857,Electronics,5,0
33,Female,34344,1,13340,Food,5,3
33,Female,36544,2,11869,Electronics,6,3
29,Male,9213,0,3283,Electronics,5,2
34,Male,34886,2,13064,Electronics,5,3
31,Male,16010,2,6270,Electronics,6,2
23,Female,43684,1,14775,Home,5,0
29,Female,11789,1,3418,Food,5,2
32,Female,33894,2,13001,Health,4,3
26,Female,48195,1,19498,Health,6,0
34,Female,45792,0,12839,Food,6,0
29,Female,13510,2,4300,Electronics,5,2
34,Male,34876,2,12035,Electronics,3,3
29,Male,9104,2,3698,Clothing,4,2
30,Female,49589,1,13953,Electronics,4,0
32,Female,46634,1,16328,Food,4,0
25,Male,17704,2,6907,Electronics,7,1
33,Male,9176,1,3133,Clothing,5,2
27,Female,38172,2,14149,Clothing,6,3
34,Female,42087,1,14438,Electronics,5,0
32,Female,19854,0,9525,Electronics,4,1
29,Female,22922,1,7701,Clothing,3,1
28,Male,28743,0,9231,Health,4,3
26,Male,30396,0,11593,Electronics,7,3
35,Female,47226,1,17485,Clothing,4,0
28,Female,20598,2,8888,Electronics,6,1
28,Male,47230,2,20739,Electronics,6,0
41,Female,21756,1,6945,Electronics,5,1
27,Male,38008,2,15466,Clothing,5,3
36,Female,43806,2,15307,Food,6,0
33,Female,40183,2,14016,Health,5,0
33,Female,39264,2,12383,Electronics,5,0
37,Male,44294,2,14153,Books,5,0
24,Male,15644,0,5526,Clothing,5,2
28,Female,37258,2,10866,Food,5,3
25,Male,16620,2,5466,Electronics,3,1
35,Male,24569,0,9336,Beauty,3,1
29,Female,22949,1,9617,Electronics,7,1
31,Female,15086,2,5907,Health,5,2
25,Male,39128,0,13846,Books,7,0
28,Female,26024,1,8280,Beauty,4,1
44,Male,10592,2,3560,Electronics,5,2
25,Female,42563,2,17361,Health,5,0
27,Male,31666,2,11083,Health,5,3
23,Male,29933,1,9529,Books,6,3
20,Male,28493,2,10921,Beauty,5,3
39,Female,40798,0,12609,Clothing,4,0
26,Female,5358,1,2061,Food,4,2
34,Female,14558,2,4476,Books,6,2
28,Male,15943,0,5303,Clothing,5,2
28,Male,46605,2,16723,Electronics,5,0
33,Male,18448,0,5731,Electronics,7,1
32,Female,37261,1,15157,Books,4,3
39,Male,27263,1,9013,Electronics,4,1
33,Female,23522,2,8962,Books,4,1
32,Male,38732,2,13598,Clothing,5,3
36,Female,25106,1,8345,Electronics,4,1
22,Female,39210,0,15339,Food,5,0
36,Male,12979,1,4658,Electronics,4,2
32,Female,11436,0,3908,Books,5,2
27,Male,7659,0,2870,Beauty,6,2
29,Female,45949,1,17672,Health,5,0
29,Male,36050,2,9224,Clothing,4,3
31,Male,25333,0,10343,Health,4,1
28,Male,35218,2,8349,Books,7,3
23,Female,29773,0,11849,Electronics,4,3
32,Male,23738,0,6204,Beauty,7,1
31,Male,25151,2,9788,Clothing,4,1
33,Female,42270,0,11230,Electronics,6,0
32,Female,17256,0,4089,Clothing,4,1
36,Male,21760,0,7150,Health,5,1
32,Male,46508,1,17006,Electronics,5,0
37,Female,26047,1,9550,Electronics,6,1
37,Male,9897,2,3251,Beauty,3,2
21,Female,36768,0,14317,Books,6,3
25,Male,7783,0,2758,Food,5,2
26,Female,17181,2,5278,Beauty,5,1
28,Male,39229,2,15383,Health,5,0
27,Male,11136,2,3346,Electronics,6,2
25,Male,46318,1,15628,Books,6,0
28,Male,23780,2,8186,Electronics,5,1
30,Male,26219,2,9279,Health,6,1
31,Male,37151,2,10229,Clothing,6,3
32,Female,10465,2,3516,Beauty,4,2
30,Female,17262,2,6890,Food,6,1
35,Female,14961,1,4385,Clothing,6,2
22,Female,28882,2,11744,Electronics,6,3
21,Female,48860,1,16496,Health,5,0
25,Male,15292,1,5530,Books,6,2
33,Female,17835,0,5841,Clothing,6,1
28,Male,35338,2,11880,Food,6,3
34,Female,20662,2,5283,Beauty,6,1
36,Male,37001,1,14312,Clothing,4,3
28,Male,5575,2,1757,Home,6,2
30,Female,33215,0,14469,Electronics,5,3
26,Female,5253,2,1850,Electronics,6,2
26,Male,31034,0,11326,Home,5,3
36,Male,21731,2,7995,Clothing,5,1
22,Male,9278,0,3349,Health,6,2
33,Female,23764,2,9802,Electronics,6,1
21,Male,19550,1,5239,Books,5,1
36,Female,31270,1,12254,Electronics,5,3
27,Male,23843,2,10491,Electronics,4,1
33,Male,45631,1,15299,Electronics,6,0
31,Male,49232,0,15665,Home,4,0
38,Male,8614,1,2889,Electronics,4,2
39,Female,40932,1,16501,Clothing,4,0
26,Male,8507,2,3547,Clothing,5,2
29,Female,14872,1,4383,Electronics,6,2
30,Male,20605,1,7056,Clothing,5,1
21,Male,24480,0,10879,Electronics,5,1
30,Male,32638,0,9376,Food,6,3
30,Female,48704,2,19374,Electronics,5,0
27,Female,24075,2,9691,Electronics,7,1
30,Female,43238,1,14850,Electronics,7,0
26,Male,49620,1,16692,Electronics,3,0
29,Female,45797,2,19428,Health,5,0
30,Female,16776,0,6328,Clothing,6,1
28,Female,11656,2,4254,Clothing,5,2
38,Male,7291,2,2767,Books,4,2
25,Female,46136,1,19534,Home,3,0
40,Female,38821,2,17618,Clothing,3,0
34,Female,15422,2,5487,Books,5,2
31,Female,36614,2,17383,Clothing,6,3
29,Female,23296,2,7055,Clothing,5,1
26,Female,13073,2,3807,Electronics,7,2
32,Male,27268,1,10895,Books,4,1
33,Male,47224,2,17515,Food,7,0
30,Male,45885,2,12800,Health,5,0
36,Female,48580,0,19762,Electronics,5,0
34,Female,7779,2,3013,Electronics,5,2
31,Male,14365,2,3021,Electronics,7,2
31,Female,25950,1,10279,Electronics,5,1
28,Male,37254,1,16443,Electronics,4,3
37,Male,47743,1,16778,Electronics,5,0
17,Male,10490,0,4161,Electronics,6,2
29,Male,11806,2,4469,Clothing,5,2
30,Female,13762,0,4816,Books,5,2
36,Male,46296,0,18647,Clothing,5,0
27,Male,21581,2,6715,Electronics,6,1
34,Male,23262,2,8207,Books,6,1
26,Female,48236,2,18019,Beauty,4,0
25,Male,42566,1,14063,Electronics,5,0
29,Female,18683,1,6624,Electronics,4,1
34,Female,42652,2,14482,Clothing,5,0
31,Female,18980,0,7322,Electronics,5,1
29,Male,45749,0,16428,Health,5,0
28,Male,48712,2,15678,Clothing,4,0
31,Female,26378,0,9991,Food,6,1
34,Female,16039,0,5524,Beauty,6,2
35,Male,42579,2,13174,Clothing,5,0
28,Male,38047,1,14366,Books,6,3
33,Female,24579,1,9767,Clothing,4,1
26,Female,36939,2,11601,Electronics,5,3
35,Female,7221,2,2696,Food,5,2
33,Male,17159,0,8311,Home,6,1
30,Male,5838,1,1897,Electronics,5,2
24,Male,27984,0,9770,Clothing,6,3
32,Male,36709,2,13833,Books,5,3
21,Male,9715,2,3567,Home,5,2
31,Male,13343,1,3677,Home,7,2
28,Male,26716,2,9658,Books,6,1
31,Female,16422,2,6200,Books,5,1
25,Female,10542,2,3781,Electronics,5,2
30,Female,25231,2,9006,Food,5,1
36,Male,14530,0,4959,Food,6,2
28,Male,36294,2,16549,Health,4,3
35,Male,38281,2,14308,Electronics,5,3
19,Female,25772,0,10899,Health,5,1
28,Male,8929,1,3514,Electronics,4,2
31,Female,33582,1,12872,Clothing,4,3
36,Female,37670,1,12711,Food,4,3
23,Female,37565,2,13897,Electronics,5,3
30,Female,41299,1,13033,Electronics,5,0
27,Male,46123,2,16855,Clothing,5,0
31,Female,47531,2,14458,Clothing,5,0
39,Male,22282,1,11078,Clothing,3,1
37,Male,17190,2,6150,Electronics,7,1
37,Female,23438,1,8719,Health,4,1
37,Female,19846,0,7080,Books,5,1
25,Male,7369,2,2121,Books,4,2
26,Female,27438,1,9692,Food,5,1
26,Male,47668,1,14121,Electronics,4,0
29,Male,48970,1,19208,Electronics,4,0
33,Female,22792,1,7902,Electronics,6,1
31,Female,15809,2,6293,Health,5,2
28,Male,20420,1,7179,Electronics,7,1
29,Female,36828,2,8851,Health,5,3
35,Male,19235,1,7693,Food,5,1
30,Female,16714,2,6546,Health,4,1
36,Female,8148,1,3086,Clothing,5,2
32,Male,19778,1,6602,Books,6,1
29,Female,22701,1,6768,Electronics,5,1
26,Female,32606,1,12384,Clothing,5,3
38,Male,17206,0,6384,Electronics,5,1
28,Male,33463,1,12149,Food,5,3
32,Female,34059,2,10942,Clothing,5,3
27,Male,24241,2,10894,Electronics,4,1
31,Female,46675,0,18443,Electronics,7,0
34,Female,40644,1,16784,Electronics,5,0
35,Male,28340,2,9930,Books,6,3
26,Male,30581,2,11791,Electronics,5,3
31,Male,16095,2,5746,Health,5,2
27,Female,34809,2,10570,Food,5,3
31,Male,21544,2,8100,Electronics,6,1
39,Male,33296,2,10692,Health,4,3
29,Male,31295,2,12206,Electronics,6,3
27,Male,11264,2,3224,Clothing,4,2
30,Female,7251,2,2234,Clothing,5,2
36,Male,43649,1,15762,Electronics,5,0
28,Male,40835,0,14869,Electronics,5,0
38,Female,24917,0,9784,Clothing,7,1
27,Male,33437,1,9416,Books,4,3
34,Female,13954,2,3738,Beauty,3,2
35,Male,26442,0,11659,Clothing,5,1
32,Female,43636,2,17697,Clothing,6,0
30,Female,40345,1,12970,Electronics,5,0
32,Female,29533,0,11257,Clothing,5,3
30,Male,27043,2,10426,Electronics,5,1
25,Female,48404,2,16017,Electronics,6,0
33,Female,27734,2,7318,Electronics,6,3
36,Female,38601,2,14994,Clothing,3,3
29,Male,15668,0,5925,Beauty,4,2
30,Female,49254,2,11892,Food,6,0
28,Female,25274,2,10750,Home,3,1
33,Female,13822,2,5311,Books,3,2
29,Male,30496,1,10252,Health,5,3
22,Female,46886,1,22028,Electronics,6,0
28,Female,10658,2,3015,Food,5,2
27,Female,26370,1,8130,Electronics,5,1
28,Female,23813,1,8654,Food,5,1
32,Male,45031,1,15703,Electronics,5,0
29,Female,37879,2,13109,Food,5,3
34,Male,20770,0,7956,Electronics,6,1
30,Female,46925,0,15774,Clothing,4,0
36,Female,18221,1,7712,Books,6,1
30,Female,27389,2,8627,Beauty,6,1
28,Female,13409,2,5275,Electronics,6,2
26,Male,24482,0,10512,Clothing,3,1
39,Male,16643,0,6037,Electronics,5,1
25,Female,5390,2,1607,Health,6,2
31,Male,26893,2,9115,Electronics,4,1
34,Male,39919,2,16193,Clothing,5,0
32,Female,23959,2,5876,Home,5,1
37,Male,44055,2,16022,Electronics,5,0
35,Female,33709,2,12636,Health,5,3
25,Male,29760,0,10035,Electronics,6,3
25,Male,34939,2,13061,Electronics,6,3
35,Male,40568,1,12854,Books,5,0
38,Female,34310,0,9460,Food,3,3
29,Male,38623,2,13697,Electronics,5,3
26,Male,27966,1,11465,Electronics,4,3
27,Female,27415,2,8453,Clothing,5,1
27,Male,10373,1,4185,Electronics,5,2
28,Male,32837,2,10917,Home,6,3
33,Female,34341,2,14346,Clothing,5,3
30,Female,26734,2,6915,Electronics,4,1
31,Female,44023,2,15309,Beauty,6,0
24,Male,29094,2,9809,Electronics,8,3
28,Female,22462,2,6371,Books,5,1
34,Male,46033,2,12825,Clothing,6,0
24,Male,22100,2,7752,Electronics,6,1
31,Female,34898,2,12404,Electronics,3,3
30,Male,19908,0,7194,Home,6,1
37,Male,9998,0,4814,Books,5,2
37,Male,45129,2,17012,Electronics,5,0
26,Male,9496,0,3489,Health,5,2
31,Male,17593,1,5873,Clothing,6,1
34,Male,32630,1,12007,Electronics,2,3
29,Female,14844,1,6566,Food,5,2
36,Male,41415,2,15312,Home,3,0
29,Male,39153,1,13835,Home,6,0
27,Female,40711,0,14709,Books,5,0
35,Female,15281,0,5446,Clothing,4,2
23,Female,9747,1,3146,Clothing,5,2
28,Male,43335,2,15241,Electronics,5,0
28,Female,36321,2,14000,Health,5,3
35,Male,47992,2,18210,Food,4,0
30,Male,39502,2,17180,Books,6,0
34,Male,20266,2,9599,Beauty,7,1
33,Male,36865,0,13620,Health,5,3
34,Male,25143,0,9228,Electronics,5,1
26,Female,22598,2,5821,Clothing,6,1
29,Male,5876,1,2123,Electronics,6,2
25,Male,38487,1,16540,Clothing,5,3
25,Female,34158,0,9959,Beauty,6,3
29,Male,12897,1,4176,Electronics,5,2
28,Male,30644,2,8613,Clothing,3,3
26,Female,47462,0,15128,Health,5,0
31,Male,45977,0,15086,Food,4,0
35,Female,33671,2,12339,Food,6,3
34,Female,31043,1,10533,Books,5,3
25,Male,22920,1,8269,Home,4,1
29,Male,29266,2,11714,Electronics,3,3
22,Male,13941,1,4928,Health,5,2
34,Male,18805,1,6921,Beauty,4,1
28,Female,19646,2,5781,Clothing,6,1
28,Female,15479,1,5583,Clothing,5,2
29,Male,11383,2,4163,Electronics,4,2
33,Male,14518,1,5800,Electronics,5,2
37,Female,16237,1,7051,Beauty,6,1
29,Male,20769,2,7516,Clothing,5,1
35,Male,35383,1,14015,Books,6,3
32,Female,22428,1,8173,Health,6,1
24,Male,10421,2,2864,Home,6,2
29,Male,27024,2,8343,Electronics,7,1
36,Female,44538,1,15320,Electronics,5,0
29,Female,29564,1,10004,Electronics,4,3
20,Male,48412,2,17281,Electronics,3,0
37,Female,14532,1,6096,Food,6,2
27,Female,39925,0,13916,Beauty,5,0
26,Female,21925,2,9013,Health,6,1
34,Male,41585,1,13853,Books,6,0
29,Female,6001,1,2414,Books,6,2
30,Female,25249,1,8844,Books,6,1
33,Female,32984,2,12535,Electronics,6,3
22,Male,15128,0,5267,Books,4,2
31,Female,37445,2,10741,Electronics,6,3
26,Male,11527,2,3381,Books,5,2
28,Male,34544,2,10812,Books,6,3
27,Male,14070,0,4791,Electronics,4,2
26,Male,35587,0,11721,Health,3,3
26,Male,18298,2,6774,Electronics,4,1
31,Male,42866,1,12779,Books,4,0
30,Male,34245,2,12674,Clothing,3,3
35,Male,35052,0,12344,Food,6,3
32,Female,39775,0,12004,Health,4,0
29,Male,43106,1,13177,Electronics,6,0
26,Female,9154,2,3156,Electronics,7,2
26,Male,36483,2,13585,Books,5,3
27,Female,26308,0,9191,Food,5,1
28,Male,35086,2,13964,Clothing,5,3
31,Female,17512,1,3315,Home,4,1
34,Female,23097,2,9020,Electronics,3,1
29,Female,37941,2,13259,Home,6,3
28,Male,18350,1,5667,Books,6,1
24,Female,10899,0,3584,Food,5,2
27,Male,43247,2,14019,Books,4,0
38,Male,36754,2,11740,Books,5,3
36,Male,24149,0,8581,Electronics,5,1
42,Male,6824,2,2827,Health,3,2
30,Male,22821,2,7328,Books,5,1
28,Male,10002,1,3712,Electronics,5,2
34,Male,47284,1,14737,Food,6,0
36,Female,28853,2,9740,Food,6,3
33,Male,45340,2,22150,Clothing,8,0
28,Male,26777,2,9139,Health,5,1
25,Male,16609,1,4957,Clothing,4,1
32,Male,28497,2,8381,Health,6,3
27,Female,42324,2,16017,Electronics,4,0
23,Female,14212,2,5115,Electronics,6,2
31,Male,31931,1,10199,Books,5,3
34,Female,39238,2,12693,Beauty,5,0
37,Female,23219,0,7824,Books,7,1
30,Female,18094,1,7391,Electronics,7,1
28,Female,10088,0,3488,Electronics,4,2
33,Male,40369,1,16792,Home,6,0
30,Male,25239,2,12151,Health,4,1
33,Female,44601,2,18280,Food,4,0
22,Male,15208,1,5020,Clothing,6,2
26,Female,16809,1,7296,Clothing,5,1
22,Male,7360,2,2712,Food,4,2
24,Male,17265,2,5008,Electronics,5,1
32,Female,33824,1,13160,Health,4,3
35,Female,49923,1,17542,Electronics,6,0
25,Female,11616,2,3796,Electronics,4,2
27,Female,15858,2,5324,Beauty,6,2
38,Female,39648,0,13311,Electronics,5,0
35,Male,41261,2,11792,Electronics,5,0
27,Female,45550,0,13920,Food,6,0
32,Male,21785,2,8368,Health,5,1
29,Female,18093,2,6404,Clothing,4,1
28,Female,9023,1,3026,Electronics,7,2
29,Female,14958,1,5835,Books,5,2
35,Male,20186,1,6355,Clothing,4,1
22,Female,10567,0,3896,Clothing,6,2
24,Female,37997,2,13165,Clothing,5,3
31,Female,28622,1,9137,Electronics,4,3
15,Female,6053,2,2103,Home,6,2
27,Female,46318,1,13331,Food,6,0
22,Male,6477,0,2580,Health,4,2
31,Male,42277,2,13826,Books,5,0
34,Female,10764,1,4310,Home,5,2
29,Male,46431,2,17169,Electronics,5,0
27,Female,8767,0,3039,Books,4,2
33,Male,47256,2,18691,Home,4,0
24,Male,19115,2,9044,Food,4,1
29,Female,22604,2,7701,Books,6,1
30,Female,46332,2,15459,Books,6,0
34,Male,9871,1,3683,Clothing,6,2
